age,agent,birth_date,career_stats_career_appearances,career_stats_career_assists,career_stats_career_goals,career_stats_career_minutes,citizenship,club,height,market_value,name,national_caps,national_goals,position,profile_url,season_stats_appearances,season_stats_assists,season_stats_goals,season_stats_minutes
33,,"Nov 25, 1991",329,9,6,26720,Serbia,Montpellier,"1,93 m","€300k Jun 3, 2025",Nikola Maksimović,25,0,Centre-Back,https://www.transfermarkt.com/nikola-maksimovic/profil/spieler/124715,7,-,-,584'
31,,"Jan 1, 1994",331,22,15,24641,Guinea,Montpellier,"1,80 m","€1.50m Jun 3, 2025",Issiaga Sylla,82,3,Left-Back,https://www.transfermarkt.com/issiaga-sylla/profil/spieler/220878,20,-,1,"1,223'"
21,,"Jan 5, 2004",72,1,8,5285,France,Montpellier,"1,79 m","€900k Jun 3, 2025",Lucas Mincarelli,0,0,Left-Back,https://www.transfermarkt.com/lucas-mincarelli/profil/spieler/982393,13,-,1,908'
26,One Team Football,"Oct 20, 1998",136,5,4,10146,France,Montpellier,"1,76 m","€800k Jun 3, 2025",Théo Sainte-Luce,,,Left-Back,https://www.transfermarkt.com/theo-sainte-luce/profil/spieler/537127,18,-,1,"1,095'"
30,Sferico Sports ...,"May 1, 1995",264,20,2,21655,Mali,Montpellier,"1,80 m","€1.50m Jun 3, 2025",Falaye Sacko,42,2,Right-Back,https://www.transfermarkt.com/falaye-sacko/profil/spieler/364857,17,1,-,"1,282'"
22,Wasserman,"Nov 23, 2002",100,3,2,6919,Cameroon,Montpellier,"1,82 m","€2.50m Jun 3, 2025",Enzo Tchato,5,0,Right-Back,https://www.transfermarkt.com/enzo-tchato/profil/spieler/842338,27,-,-,"1,902'"
23,FAIR SPORT MNG,"Sep 24, 2001",206,11,3,14376,France,Montpellier,"1,79 m","€6.00m Jun 3, 2025",Joris Chotard,3,0,Defensive Midfield,https://www.transfermarkt.com/joris-chotard/profil/spieler/624037,27,-,1,"1,961'"
33,FAIR SPORT MNG,"Mar 12, 1992",430,36,18,28954,France,Montpellier,"1,73 m","€2.00m Jun 3, 2025",Jordan Ferri,6,1,Central Midfield,https://www.transfermarkt.com/jordan-ferri/profil/spieler/118284,27,2,-,"1,933'"
19,,"Nov 25, 2005",72,1,4,4100,France,Montpellier,"1,83 m","€2.50m Jun 3, 2025",Rabby Nzingoula,4,0,Defensive Midfield,https://www.transfermarkt.com/rabby-nzingoula/profil/spieler/1068110,27,-,1,"1,695'"
21,BS Group ...,"Jun 9, 2004",88,4,4,4339,Morocco,Montpellier,"1,72 m","€3.00m Jun 3, 2025",Khalil Fayad,3,0,Central Midfield,https://www.transfermarkt.com/khalil-fayad/profil/spieler/782630,22,-,-,"1,113'"
34,,"Feb 8, 1991",521,61,108,35191,Tunisia,Montpellier,"1,76 m","€1.00m Jun 3, 2025",Wahbi Khazri,,,Left Winger,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,31,1,1,"1,110'"
24,,"Feb 18, 2001",152,9,18,7629,France,Montpellier,"1,79 m","€1.50m Jun 3, 2025",Tanguy Coulibaly,,,Right Winger,https://www.transfermarkt.com/tanguy-coulibaly/profil/spieler/618425,26,-,3,"1,489'"
33,VV Consulting,"Dec 22, 1991",430,88,75,33301,France,Montpellier,"1,72 m","€2.50m Jun 3, 2025",Téji Savanier,1,0,Attacking Midfield,https://www.transfermarkt.com/teji-savanier/profil/spieler/127156,,,,
21,,"Jul 7, 2003",78,2,14,4016,France,Montpellier,"1,77 m","€700k Jun 3, 2025",Nicolas Pays,,,Attacking Midfield,https://www.transfermarkt.com/nicolas-pays/profil/spieler/1093482,30,1,6,"2,051'"
20,,"Mar 29, 2005",97,,36,6486,Emirates,Montpellier,"1,80 m","€150k Jun 3, 2025",Junior Ndiaye,0,0,Centre-Forward,https://www.transfermarkt.com/junior-ndiaye/profil/spieler/986262,22,-,5,944'
21,,"Jan 12, 2004",12,,6,986,Cameroon,Montpellier,,,Glenn Ngosso,,,Centre-Forward,https://www.transfermarkt.com/glenn-ngosso/profil/spieler/1238800,3,-,2,270'
33,,"Oct 9, 1991",469,58,155,32913,Algeria,Montpellier,"1,81 m","€1.50m Jun 3, 2025",Andy Delort,15,2,Centre-Forward,https://www.transfermarkt.com/andy-delort/profil/spieler/122797,25,1,4,"1,927'"
19,,"Oct 6, 2005",74,3,18,4594,Morocco,Montpellier,"1,82 m","€600k Jun 3, 2025",Othmane Maamma,,,Right Winger,https://www.transfermarkt.com/othmane-maamma/profil/spieler/1081219,14,1,2,449'
37,Sport Cover,"Sep 19, 1987",470,12,17,39942,France,FC Nantes,"1,89 m","€400k Jun 3, 2025",Nicolas Pallois,,,Centre-Back,https://www.transfermarkt.com/nicolas-pallois/profil/spieler/139279,27,3,-,"2,110'"
30,BTFM,"Jan 26, 1995",367,4,13,31221,Cameroon,FC Nantes,"1,86 m","€3.50m Jun 3, 2025",Jean-Charles Castelletto,30,2,Centre-Back,https://www.transfermarkt.com/jean-charles-castelletto/profil/spieler/182875,,,,
20,,"Jun 18, 2005",89,1,8,7519,France,FC Nantes,"1,90 m","€15.00m Jun 3, 2025",Nathan Zézé,3,1,Centre-Back,https://www.transfermarkt.com/nathan-zeze/profil/spieler/923832,21,-,1,"1,738'"
22,,"Jul 4, 2002",102,3,3,7712,Guinea,FC Nantes,"1,87 m","€6.00m Jun 3, 2025",Saïdou Sow,0,0,Centre-Back,https://www.transfermarkt.com/saidou-sow/profil/spieler/807128,22,1,1,"1,909'"
29,,"Jan 16, 1996",287,17,11,21967,France,FC Nantes,"1,82 m","€1.80m Jun 3, 2025",Fabien Centonze,,,Right-Back,https://www.transfermarkt.com/fabien-centonze/profil/spieler/384859,10,-,-,407'
27,,"Feb 8, 1998",286,9,7,23661,France,FC Nantes,"1,80 m","€2.50m Jun 3, 2025",Kelvin Amian,16,1,Right-Back,https://www.transfermarkt.com/kelvin-amian/profil/spieler/344072,32,1,1,"2,228'"
28,,"Jun 24, 1996",305,15,14,15964,Guadeloupe,FC Nantes,"1,84 m","€1.20m Jun 3, 2025",Marcus Coco,6,0,Right-Back,https://www.transfermarkt.com/marcus-coco/profil/spieler/353365,23,1,2,"1,164'"
26,One Team Football,"Jan 8, 1999",182,8,6,13358,France,FC Nantes,"1,78 m","€3.50m Jun 3, 2025",Nicolas Cozza,7,0,Left-Back,https://www.transfermarkt.com/nicolas-cozza/profil/spieler/485965,29,1,1,"2,211'"
22,,"Oct 22, 2002",141,4,4,9863,France,FC Nantes,"1,76 m","€6.00m Jun 3, 2025",Johann Lepenant,14,2,Defensive Midfield,https://www.transfermarkt.com/johann-lepenant/profil/spieler/585973,31,1,2,"2,221'"
34,One Team Football,"May 13, 1991",443,12,12,26634,France,FC Nantes,"1,77 m","€900k Jun 3, 2025",Francis Coquelin,,,Defensive Midfield,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,7,1,1,314'
28,,"Jan 13, 1997",335,16,22,24463,Brazil,FC Nantes,"1,73 m","€6.00m Jun 3, 2025",Douglas Augusto,,,Central Midfield,https://www.transfermarkt.com/douglas-augusto/profil/spieler/393621,30,3,4,"2,463'"
28,,"May 23, 1997",304,23,8,24130,Spain,FC Nantes,"1,78 m","€5.00m Jun 3, 2025",Pedro Chirivella,9,2,Defensive Midfield,https://www.transfermarkt.com/pedro-chirivella/profil/spieler/242273,32,4,-,"2,543'"
33,LB SPORT & ...,"Nov 19, 1991",394,41,62,25621,France,FC Nantes,"1,75 m","€1.20m Jun 3, 2025",Florent Mollet,,,Attacking Midfield,https://www.transfermarkt.com/florent-mollet/profil/spieler/222859,10,2,-,307'
19,,"Jan 23, 2006",76,3,12,5043,France,FC Nantes,"1,84 m","€4.00m Jun 3, 2025",Louis Leroux,,,Attacking Midfield,https://www.transfermarkt.com/louis-leroux/profil/spieler/1119456,24,1,3,"1,268'"
20,,"Apr 17, 2005",88,2,8,5399,France,FC Nantes,"1,83 m","€200k Jun 3, 2025",Dehmaine Tabibou,4,2,Central Midfield,https://www.transfermarkt.com/dehmaine-tabibou/profil/spieler/1004619,19,1,2,552'
29,,"Jul 12, 1995",398,69,76,28728,Nigeria,FC Nantes,"1,68 m","€12.00m Jun 3, 2025",Moses Simon,81,10,Left Winger,https://www.transfermarkt.com/moses-simon/profil/spieler/274862,33,10,8,"2,694'"
18,Concept Sport Agency,"Aug 29, 2006",73,2,28,4104,France,FC Nantes,"1,86 m","€1.00m Jun 3, 2025",Herba Guirassy,,,Left Winger,https://www.transfermarkt.com/herba-guirassy/profil/spieler/1119453,28,-,6,923'
22,Wasserman,"Mar 28, 2003",137,11,32,7547,France,FC Nantes,"1,82 m","€18.00m Jun 3, 2025",Matthis Abline,8,2,Centre-Forward,https://www.transfermarkt.com/matthis-abline/profil/spieler/659543,36,2,11,"2,968'"
27,,"Nov 28, 1997",292,23,83,17802,Egypt,FC Nantes,"1,85 m","€5.00m Jun 3, 2025",Mostafa Mohamed,47,13,Centre-Forward,https://www.transfermarkt.com/mostafa-mohamed/profil/spieler/462348,32,1,6,"1,310'"
26,Wasserman,"Jan 25, 1999",255,41,16,17761,Wales,FC Nantes,"1,85 m","€3.50m Jun 3, 2025",Sorba Thomas,18,1,Right Winger,https://www.transfermarkt.com/sorba-thomas/profil/spieler/475416,27,3,1,"1,390'"
27,,"Aug 6, 1997",246,38,51,14831,Congo,FC Nantes,"1,73 m","€4.00m Jun 3, 2025",Meschack Elia,46,9,Centre-Forward,https://www.transfermarkt.com/meschack-elia/profil/spieler/423678,31,2,2,"1,234'"
27,Golden Sports Mgmt,"Jun 12, 1998",112,5,,10040,Norway,Toulouse,"1,87 m","€600k Jun 3, 2025",Kjetil Haug,5,0,Goalkeeper,https://www.transfermarkt.com/kjetil-haug/profil/spieler/328770,6,,,497'
29,,"Jan 5, 1996",247,26,76,14270,Zimbabwe,FC Nantes,"1,83 m","€2.50m Jun 3, 2025",Tino Kadewere,19,3,Centre-Forward,https://www.transfermarkt.com/tino-kadewere/profil/spieler/384060,13,3,1,603'
22,SBE Management AG,"Apr 9, 2003",52,6,,4571,France,Toulouse,"1,92 m",,Justin Lacombe,,,Goalkeeper,https://www.transfermarkt.com/justin-lacombe/profil/spieler/854988,6,,,540'
26,Wasserman,"Feb 25, 1999",237,6,8,19886,States,Toulouse,"1,84 m","€6.00m Jun 3, 2025",Mark McKenzie,22,0,Centre-Back,https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259,34,1,1,"2,705'"
22,,"Aug 17, 2002",121,4,13,9260,England,Toulouse,"1,90 m","€10.00m Jun 3, 2025",Charlie Cresswell,23,3,Centre-Back,https://www.transfermarkt.com/charlie-cresswell/profil/spieler/597659,34,2,4,"2,850'"
28,BTAM,"Mar 16, 1997",237,9,17,18760,Denmark,Toulouse,"1,91 m","€4.50m Jun 3, 2025",Rasmus Nicolaisen,0,0,Centre-Back,https://www.transfermarkt.com/rasmus-nicolaisen/profil/spieler/283227,8,1,-,654'
20,Classico,"Mar 11, 2005",94,7,,8234,France,Toulouse,"1,88 m","€20.00m Jun 3, 2025",Guillaume Restes,14,0,Goalkeeper,https://www.transfermarkt.com/guillaume-restes/profil/spieler/912902,31,,,"2,725'"
18,,"Jul 29, 2006",52,,3,3769,France,Toulouse,"1,88 m","€4.00m Jun 3, 2025",Jaydee Canvot,8,1,Centre-Back,https://www.transfermarkt.com/jaydee-canvot/profil/spieler/1006411,24,-,-,"1,497'"
27,Vibra Futbol,"Aug 9, 1997",316,30,13,24286,Chile,Toulouse,"1,78 m","€4.00m Jun 3, 2025",Gabriel Suazo,33,0,Left-Back,https://www.transfermarkt.com/gabriel-suazo/profil/spieler/385105,33,7,-,"2,353'"
20,VV Consulting,"Jun 5, 2005",60,3,4,5133,France,Toulouse B,"1,79 m",,Ylies Aradj,,,Left-Back,https://www.transfermarkt.com/ylies-aradj/profil/spieler/923758,22,3,1,"1,892'"
21,,"Oct 6, 2003",78,,4,5453,Romania,Toulouse,"1,92 m","€600k Jun 3, 2025",Ümit Akdağ,10,2,Centre-Back,https://www.transfermarkt.com/umit-akdag/profil/spieler/958647,12,-,-,698'
24,Solbakken / Player ...,"Nov 11, 2000",140,12,9,7953,Norway,Toulouse,"1,77 m","€2.00m Jun 3, 2025",Warren Kamanzi,0,0,Right-Back,https://www.transfermarkt.com/warren-kamanzi/profil/spieler/794758,24,1,1,"1,019'"
32,,"Jul 29, 1992",439,43,21,33371,France,Toulouse,"1,83 m","€1.00m Jun 3, 2025",Djibril Sidibé,18,1,Right-Back,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,28,3,-,"2,105'"
29,Gold Kick SA,"Oct 8, 1995",385,26,53,27158,Switzerland,Toulouse,"1,85 m","€4.00m Jun 3, 2025",Vincent Sierro,13,1,Central Midfield,https://www.transfermarkt.com/vincent-sierro/profil/spieler/280387,30,1,5,"2,440'"
25,,"Jan 20, 2000",245,22,21,18507,Venezuela,Toulouse,"1,76 m","€6.00m Jun 3, 2025",Cristian Cásseres Jr.,37,0,Central Midfield,https://www.transfermarkt.com/cristian-casseres-jr-/profil/spieler/467632,34,3,1,"2,823'"
27,SEG,"Mar 1, 1998",317,78,60,19673,Germany,Toulouse,"1,84 m","€1.80m Jun 3, 2025",Niklas Schmidt,8,3,Central Midfield,https://www.transfermarkt.com/niklas-schmidt/profil/spieler/275249,10,1,-,227'
22,,"Apr 28, 2003",46,2,,2712,Algeria,Toulouse,"1,77 m","€800k Jun 3, 2025",Rafik Messali,,,Right Midfield,https://www.transfermarkt.com/rafik-messali/profil/spieler/883865,22,1,-,"1,211'"
30,SEG,"Jul 1, 1994",393,49,56,24619,Slovenia,Toulouse,"1,78 m","€1.50m Jun 3, 2025",Miha Zajc,39,8,Central Midfield,https://www.transfermarkt.com/miha-zajc/profil/spieler/149829,,,,
27,Nordic Sky,"Apr 20, 1998",284,38,44,20011,Norway,Toulouse,"1,78 m","€4.00m Jun 3, 2025",Aron Dønnum,13,2,Left Midfield,https://www.transfermarkt.com/aron-donnum/profil/spieler/476836,35,3,2,"2,834'"
24,ND SPORTS MANAGEMENT,"Jan 14, 2001",188,22,24,10861,France,Toulouse,"1,78 m","€8.00m Jun 3, 2025",Yann Gboho,3,0,Left Winger,https://www.transfermarkt.com/yann-gboho/profil/spieler/463613,33,4,5,"2,429'"
25,PANTHERA,"Feb 18, 2000",272,30,74,16221,Morocco,Toulouse,"1,79 m","€12.00m Jun 3, 2025",Zakaria Aboukhlal,22,3,Right Winger,https://www.transfermarkt.com/zakaria-aboukhlal/profil/spieler/393238,27,4,7,"2,000'"
18,One Team Football,"Sep 20, 2006",45,1,6,3613,France,Toulouse,"1,72 m","€50k Jun 3, 2025",Mathis Saka,2,0,Attacking Midfield,https://www.transfermarkt.com/mathis-saka/profil/spieler/986310,19,1,2,"1,529'"
25,,"Jun 1, 2000",138,23,21,7866,Gabon,Toulouse,"1,79 m","€2.50m Jun 3, 2025",Shavy Babicka,11,1,Right Winger,https://www.transfermarkt.com/shavy-babicka/profil/spieler/916920,33,2,4,"1,443'"
33,ROGON,"Jan 15, 1992",449,54,95,27943,Norway,Toulouse,"1,80 m","€1.80m Jun 3, 2025",Joshua King,,,Centre-Forward,https://www.transfermarkt.com/joshua-king/profil/spieler/91059,30,4,6,"1,712'"
19,Classico,"Oct 4, 2005",71,2,15,4211,France,Toulouse,"1,82 m","€800k Jun 3, 2025",Noah Edjouma,2,0,Right Winger,https://www.transfermarkt.com/noah-edjouma/profil/spieler/1078326,17,2,6,674'
25,FAIR SPORT MNG,"Nov 16, 1999",152,5,,13665,Senegal,Stade Reims,"1,90 m","€12.00m Jun 3, 2025",Yehvann Diouf,1,0,Goalkeeper,https://www.transfermarkt.com/yehvann-diouf/profil/spieler/448632,41,,,"3,720'"
29,LB SPORT & ...,"Feb 15, 1996",151,2,,13545,France,Stade Reims,"1,93 m","€200k Jun 3, 2025",Alexandre Olliero,,,Goalkeeper,https://www.transfermarkt.com/alexandre-olliero/profil/spieler/395602,1,,,90'
28,,"May 26, 1997",205,3,6,16553,Kenya,Stade Reims,"1,90 m","€7.00m Jun 3, 2025",Joseph Okumu,16,0,Centre-Back,https://www.transfermarkt.com/joseph-okumu/profil/spieler/453376,28,-,1,"2,198'"
28,,"Dec 9, 1996",295,9,12,24924,d'Ivoire,Stade Reims,"1,93 m","€3.00m Jun 3, 2025",Cédric Kipré,0,0,Centre-Back,https://www.transfermarkt.com/cedric-kipre/profil/spieler/364827,34,1,2,"2,761'"
20,,"Mar 9, 2005",57,1,,4109,Sweden,Stade Reims,"1,90 m","€2.00m Jun 3, 2025",Malcolm Jeng,,,Centre-Back,https://www.transfermarkt.com/malcolm-jeng/profil/spieler/1126894,6,-,-,305'
42,,"Apr 3, 1983",534,23,,47873,France,Stade Reims,"1,88 m","€100k Jun 3, 2025",Ludovic Butelle,3,0,Goalkeeper,https://www.transfermarkt.com/ludovic-butelle/profil/spieler/12029,1,,,90'
20,,"Apr 22, 2005",50,2,2,3349,France,Stade Reims,"1,92 m","€400k Jun 3, 2025",Abdoul Koné,0,0,Centre-Back,https://www.transfermarkt.com/abdoul-kone/profil/spieler/1130445,10,1,1,476'
19,One Team Football,"Feb 27, 2006",72,3,1,4383,France,Stade Reims,"1,78 m","€2.50m Jun 3, 2025",Nhoa Sangui,10,0,Left-Back,https://www.transfermarkt.com/nhoa-sangui/profil/spieler/955281,32,3,1,"1,443'"
27,AS1,"Dec 16, 1997",210,15,10,17028,Spain,Stade Reims,"1,75 m","€7.00m Jun 3, 2025",Sergio Akieme,1,0,Left-Back,https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,,,,
28,Proeleven S.A.,"Feb 10, 1997",272,33,8,19386,Portugal,Stade Reims,"1,72 m","€5.00m Jun 3, 2025",Aurélio Buta,5,0,Right-Back,https://www.transfermarkt.com/aurelio-buta/profil/spieler/258039,31,1,-,"2,259'"
22,,"Aug 11, 2002",54,1,,4164,Japan,Stade Reims,"1,87 m","€1.20m Jun 3, 2025",Hiroki Sekine,1,0,Right-Back,https://www.transfermarkt.com/hiroki-sekine/profil/spieler/1137808,21,1,-,"1,352'"
19,One Team Football,"Aug 25, 2005",88,1,1,6022,France,Stade Reims,"1,76 m","€10.00m Jun 3, 2025",Valentin Atangana,0,0,Central Midfield,https://www.transfermarkt.com/valentin-atangana/profil/spieler/923759,41,-,1,"3,379'"
24,BTFM,"Dec 25, 2000",160,3,7,12068,d'Ivoire,Stade Reims,"1,88 m","€4.00m Jun 3, 2025",Mory Gbane,2,0,Defensive Midfield,https://www.transfermarkt.com/mory-gbane/profil/spieler/717585,40,1,1,"3,326'"
20,,"May 14, 2005",60,,1,3208,d'Ivoire,Stade Reims,"1,78 m","€4.00m Jun 3, 2025",Amadou Koné,0,0,Defensive Midfield,https://www.transfermarkt.com/amadou-kone/profil/spieler/1178474,31,-,-,"1,747'"
21,,"Jun 12, 2004",42,1,10,2432,d'Ivoire,Stade Reims,"1,80 m","€4.00m Jun 3, 2025",Yaya Fofana,0,0,Central Midfield,https://www.transfermarkt.com/yaya-fofana/profil/spieler/1044893,12,1,1,638'
18,,"Nov 20, 2006",11,,1,428,Mali,Stade Reims B,"1,78 m","€300k Jun 3, 2025",Ange Martial Tia,0,0,Attacking Midfield,https://www.transfermarkt.com/ange-martial-tia/profil/spieler/1132634,11,-,1,428'
21,,"Sep 24, 2003",78,4,1,3530,Ireland,Stade Reims,"1,92 m","€1.20m Jun 3, 2025",John Patrick,1,0,Central Midfield,https://www.transfermarkt.com/john-patrick/profil/spieler/841121,33,2,-,"1,644'"
31,Libera Sports,"Sep 30, 1993",325,53,48,25615,Malta,Stade Reims,"1,76 m","€3.00m Jun 3, 2025",Teddy Teuma,45,4,Central Midfield,https://www.transfermarkt.com/teddy-teuma/profil/spieler/409153,20,1,2,933'
23,Footfeel ISM,"Jul 4, 2001",171,23,16,8609,Germany,Stade Reims,"1,75 m","€2.00m Jun 3, 2025",Reda Khadra,3,0,Attacking Midfield,https://www.transfermarkt.com/reda-khadra/profil/spieler/405686,4,-,-,75'
24,,"Jul 28, 2000",236,23,72,14497,Japan,Stade Reims,"1,80 m","€8.00m Jun 3, 2025",Keito Nakamura,,,Left Winger,https://www.transfermarkt.com/keito-nakamura/profil/spieler/405397,40,3,12,"3,265'"
23,,"Jan 7, 2002",219,28,54,13383,Denmark,Stade Reims,"1,80 m","€4.00m Jun 3, 2025",Mohamed Daramy,,,Left Winger,https://www.transfermarkt.com/mohamed-daramy/profil/spieler/574385,2,-,-,14'
19,,"Sep 22, 2005",86,5,9,4136,France,Stade Reims,"1,80 m","€3.00m Jun 3, 2025",Mamadou Diakhon,4,0,Left Winger,https://www.transfermarkt.com/mamadou-diakhon/profil/spieler/1054839,35,2,3,"1,206'"
32,,"Mar 9, 1993",412,102,68,32445,Japan,Stade Reims,"1,76 m","€6.00m Jun 3, 2025",Junya Ito,62,14,Right Winger,https://www.transfermarkt.com/junya-ito/profil/spieler/348791,39,6,4,"3,199'"
21,Wasserman,"Dec 20, 2003",106,13,25,6970,d'Ivoire,Stade Reims,"1,85 m","€6.00m Jun 3, 2025",Oumar Diakité,15,2,Centre-Forward,https://www.transfermarkt.com/oumar-diakite/profil/spieler/847279,33,1,4,"1,958'"
29,Gestifute,"Apr 26, 1996",331,28,99,17780,States,Stade Reims,"1,91 m","€3.00m Jun 3, 2025",Jordan,9,1,Centre-Forward,https://www.transfermarkt.com/jordan/profil/spieler/355369,31,1,1,"1,647'"
34,Key United,"Mar 10, 1991",477,25,,42796,Netherlands,Stade Brestois,"1,93 m","€3.00m Jun 3, 2025",Marco Bizot,1,0,Goalkeeper,https://www.transfermarkt.com/marco-bizot/profil/spieler/124884,41,,,"3,690'"
20,,"Aug 26, 2004",27,2,,2430,Ireland,Stade Brestois,"1,94 m",,Noah Jauny,,,Goalkeeper,https://www.transfermarkt.com/noah-jauny/profil/spieler/975438,-,,,0'
26,,"Apr 3, 1999",59,3,,5165,France,Stade Brestois,"1,92 m","€500k Jun 3, 2025",Grégoire Coudert,0,0,Goalkeeper,https://www.transfermarkt.com/gregoire-coudert/profil/spieler/525155,7,,,630'
23,,"Apr 10, 2002",105,5,2,8596,Senegal,Stade Brestois,"1,95 m","€4.00m Jun 3, 2025",Abdoulaye Ndiaye,1,0,Centre-Back,https://www.transfermarkt.com/abdoulaye-ndiaye/profil/spieler/673514,27,-,1,"2,157'"
32,HD,"Dec 2, 1992",316,17,5,21872,Mali,Stade Brestois,"1,79 m","€1.50m Jun 3, 2025",Massadio Haidara,,,Left-Back,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,32,-,-,"2,327'"
23,,"May 6, 2002",101,4,1,6968,France,Stade Brestois,"1,80 m","€9.00m Jun 3, 2025",Bradley Locko,,,Left-Back,https://www.transfermarkt.com/bradley-locko/profil/spieler/805908,2,-,-,97'
27,Soccer Connect,"Aug 3, 1997",188,4,12,14236,France,Stade Brestois,"1,84 m","€2.00m Jun 3, 2025",Julien Le Cardinal,,,Centre-Back,https://www.transfermarkt.com/julien-le-cardinal/profil/spieler/794349,21,1,1,"1,725'"
31,Classico,"Mar 9, 1994",265,15,8,20174,France,Stade Brestois,"1,76 m","€1.50m Jun 3, 2025",Jordan Amavi,,,Left-Back,https://www.transfermarkt.com/jordan-amavi/profil/spieler/241229,13,1,-,968'
19,,"Sep 14, 2005",74,3,4,4685,France,Stade Brestois,"1,85 m","€800k Jun 3, 2025",Justin Bourgault,1,0,Left-Back,https://www.transfermarkt.com/justin-bourgault/profil/spieler/1030153,19,3,2,"1,281'"
32,,"May 25, 1993",349,28,54,27225,France,Stade Brestois,"1,85 m","€6.00m Jun 3, 2025",Pierre Lees-Melou,,,Defensive Midfield,https://www.transfermarkt.com/pierre-lees-melou/profil/spieler/377393,28,2,3,"2,020'"
20,Epic Zogbe,"Mar 24, 2005",21,,,1268,d'Ivoire,Stade Brestois,"1,78 m","€2.50m Jun 3, 2025",Luck Zogbé,0,0,Right-Back,https://www.transfermarkt.com/luck-zogbe/profil/spieler/1144999,18,-,-,"1,086'"
33,S.O.M FOOTBALL,"Oct 3, 1991",455,35,22,37826,France,Stade Brestois,"1,78 m","€2.00m Jun 3, 2025",Kenny Lala,,,Right-Back,https://www.transfermarkt.com/kenny-lala/profil/spieler/174196,40,2,3,"3,496'"
18,,"Jul 15, 2006",4,,,28,Mali,Stade Brestois,"1,64 m","€300k Jun 3, 2025",Hamidou Makalou,0,0,Defensive Midfield,https://www.transfermarkt.com/hamidou-makalou/profil/spieler/1200289,4,-,-,28'
35,Wasserman,"Apr 9, 1990",363,17,23,22702,France,Stade Brestois,"1,84 m","€600k Jun 3, 2025",Jonas Martin,1,0,Defensive Midfield,https://www.transfermarkt.com/jonas-martin/profil/spieler/127142,23,-,1,582'
29,Wasserman,"Apr 15, 1996",361,29,27,23954,Switzerland,Stade Brestois,"1,87 m","€3.00m Jun 3, 2025",Edimilson Fernandes,,,Defensive Midfield,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,32,1,1,"1,893'"
26,,"Jun 30, 1998",245,18,27,18524,France,Stade Brestois,"1,78 m","€9.00m Jun 3, 2025",Mahdi Camara,1,0,Central Midfield,https://www.transfermarkt.com/mahdi-camara/profil/spieler/324795,47,5,6,"3,515'"
26,,"Jul 14, 1998",228,23,40,16326,France,Stade Brestois,"1,80 m","€6.00m Jun 3, 2025",Romain Faivre,,,Right Midfield,https://www.transfermarkt.com/romain-faivre/profil/spieler/555076,32,3,3,"1,493'"
22,,"Feb 18, 2003",123,14,21,5995,Mali,Stade Brestois,"1,70 m","€4.00m Jun 3, 2025",Kamory Doumbia,19,8,Attacking Midfield,https://www.transfermarkt.com/kamory-doumbia/profil/spieler/671594,44,2,3,"1,938'"
27,,"May 30, 1998",181,4,7,10993,France,Stade Brestois,"1,80 m","€6.00m Jun 3, 2025",Hugo Magnetti,,,Central Midfield,https://www.transfermarkt.com/hugo-magnetti/profil/spieler/474662,46,1,2,"3,317'"
24,PSM,"Jun 17, 2001",170,15,58,10105,Senegal,Stade Brestois,"1,88 m","€9.00m Jun 3, 2025",Abdallah Sima,7,0,Left Winger,https://www.transfermarkt.com/abdallah-sima/profil/spieler/776798,40,2,12,"1,927'"
29,,"Mar 29, 1996",329,59,38,19224,France,Stade Brestois,"1,72 m","€7.00m Jun 3, 2025",Romain Del Castillo,9,0,Right Winger,https://www.transfermarkt.com/romain-del-castillo/profil/spieler/353399,34,5,6,"1,643'"
28,,"Nov 30, 1996",302,29,41,17445,Portugal,Stade Brestois,"1,80 m","€2.50m Jun 3, 2025",Mathias Pereira Lage,3,0,Left Winger,https://www.transfermarkt.com/mathias-pereira-lage/profil/spieler/424072,,,,
23,Libera Sports,"Aug 30, 2001",92,3,17,3140,Morocco,Stade Brestois,"1,86 m","€3.00m Jun 3, 2025",Ibrahim Salah,0,0,Left Winger,https://www.transfermarkt.com/ibrahim-salah/profil/spieler/928323,21,1,2,658'
31,,"Feb 25, 1994",362,33,110,25885,France,Stade Brestois,"1,96 m","€4.00m Jun 3, 2025",Ludovic Ajorque,,,Centre-Forward,https://www.transfermarkt.com/ludovic-ajorque/profil/spieler/283994,43,6,14,"3,366'"
29,,"Nov 6, 1995",298,28,46,19138,Guinea-Bissau,Stade Brestois,"1,76 m","€4.00m Jun 3, 2025",Mama Baldé,,,Centre-Forward,https://www.transfermarkt.com/mama-balde/profil/spieler/325223,42,4,2,"1,746'"
32,,"Nov 3, 1992",246,16,,22145,Guiana,AJ Auxerre,"1,87 m","€1.00m Jun 3, 2025",Donovan Léon,37,0,Goalkeeper,https://www.transfermarkt.com/donovan-leon/profil/spieler/170911,32,,,"2,880'"
